40.70999003	-73.78228531
40.85844745	-73.92927889
40.68947714	-73.96958077
40.85440937	-73.88434004
40.71202459	-73.95127886
40.69903187	-73.90800433
40.68557535	-73.94972972
40.76154468	-73.92445081
40.64696049	-73.96040741
40.61655033	-73.93020153
40.69254612	-73.9273922
40.85583845	-73.8834266
40.85694928	-73.89703862
40.65723705	-73.8950402
40.76105566	-73.98899024
40.83861864	-73.94216569
40.85880583	-73.90147504
40.65151418	-73.9533484
40.74263781	-73.95358052
40.67153627	-73.95765669
40.73438651	-73.98020479
40.68327789	-73.99546783
40.85159784	-73.9042654
40.84394962	-73.9058197
40.74797003	-73.86526333
40.7099186	-73.78224948
40.7039067	-73.78035758
40.65205612	-73.92460363
40.70393413	-73.94755188
40.72517298	-73.98419056
40.81949682	-73.93804189
40.7259313	-74.00859752
40.85093497	-73.92049969
40.72436981	-74.00304135
40.84623342	-73.93869649
40.6960932	-73.74362117
40.82067035	-73.86567614
40.80866559	-73.92766288
40.70393413	-73.94755188
40.74173312	-74.00308184
40.74207401	-73.9772614
40.72402293	-73.98425577
40.68707657	-73.86925174
40.74232022	-73.99142924
40.86669664	-73.91885388
40.65151691	-73.95330155
40.87168233	-73.87951911
40.70393413	-73.94755188
40.72986362	-73.98316836
40.84390022	-73.90582338
40.82925663	-73.94837452
40.82925663	-73.94837452
40.63573352	-74.02210788
40.80189077	-73.96842414
40.71211969	-73.96349968
40.68899643	-73.90730783
40.72465802	-73.99741322
40.78788059	-73.94392509
40.73035573	-73.98999114
40.63815394	-73.93376403
40.82925663	-73.94837452
40.71901757	-73.95643966
40.71807053	-73.96413493
40.85033918	-73.89309085
40.69220369	-73.8553873
40.70957158	-73.78308022
40.85033918	-73.89309085
40.60558657	-73.95575379
40.76343016	-73.99270081
40.7324272	-73.9830306
40.67386906	-73.95013149
40.69588804	-73.83368059
40.80854286	-73.91291385
40.72591332	-73.97948213
40.85589944	-73.86866682
40.84187609	-73.93598629
40.8228685	-73.90373948
